행정구역분류,행정구역_x,지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금,평균 월세 단위면적당 보증금,평균 단위면적당 월세금,평균 전세 단위면적당 보증금,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),count_bus,count_transport,count_도시철도,sum_all_shop,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식
11120,서울특별시 은평구,40.34231159,19.16764194,0.00055625,64.91117319,1.2351156101163883,288.01677864331305,207.03796498592746,1.6152311129073331,654.5070258974561,154.39197133429124,1.4538989105726943,460.66142434683036,135.6050923913436,2.212671683,590.3496065,140.4865505,1.6292293291762534,498.3837089,87569,466770,215721,226,241,15,47576,1273,811,226,995,3358,2020,141,464,661,4448
11130,서울특별시 서대문구,41.69541650357143,20.88999744985714,0.000471429,54.959415408369445,1.5721812118329226,297.3101622,216.10166333155445,1.6321686810964184,698.4890344619791,129.32227813561806,1.6015675773545825,438.67032190059354,101.24990181713638,2.285111303350283,594.0132589379255,125.40831467303416,1.7727571933908985,507.1206944,66116,306231,146845,105,113,8,64803,1506,774,162,586,2618,1250,256,551,476,4042
11140,서울특별시 마포구,48.01827296,24.817259526249998,0.00055,76.30093428558042,1.750717640446221,394.1854239562851,302.13815168203314,1.7811114390976062,787.6256476021053,224.53134687881828,2.1024702373518873,700.1217129,141.90063300409818,2.454958058828793,689.1577257975304,186.21776646287577,2.022314343931127,642.7726275669085,87506,363697,181090,231,253,22,78737,5369,1696,294,1092,4136,2354,579,1485,818,8862
11150,서울특별시 양천구,31.85056970888889,14.180846084055554,0.000333333,37.429993213400714,1.072009253687929,217.26632856031128,176.4605147491718,1.4711161948926608,597.9482079431486,142.7805385959562,1.4131391623994927,423.2556903241822,111.08911946505825,2.145494563241588,575.828851,116.94004150451762,1.5254397935554174,453.5747694547187,58569,436028,180695,163,169,6,58714,1235,1282,239,635,3158,1771,61,417,723,3686
11160,서울특별시 강서구,45.08612448,23.04127558,0.00062,54.70775286458265,1.3440941997925497,283.1789683293649,237.1014623891292,1.3485898979369912,601.0548776475354,173.60023507770097,1.6116593809395212,534.1460328581045,145.23186966603757,2.2845224972421123,704.3274405195672,152.66032999886124,1.6472164939777936,530.6768298391405,125202,563058,274084,257,280,23,62713,3563,1327,347,1265,4733,2825,190,1141,1069,6594
11170,서울특별시 구로구,41.90488937,21.34186565,0.00048125,45.67612977875274,1.3798727901246157,265.40535019522133,170.18730330083037,1.2456163633384656,514.5721428897347,124.30423401167998,1.332354003794247,430.48216161703346,137.77411284552903,2.0140044653573805,546.2643363645755,119.48544498419803,1.4929619056536774,439.1809977646909,76995,392405,184096,221,234,13,40509,2733,755,171,680,3926,1714,202,757,774,4585
11180,서울특별시 금천구,48.06862902,26.040909929999998,0.00064,51.48350613,1.3513376015713328,335.7171592753301,153.86758979883498,1.1935814138311704,530.2425774,180.19244670207985,1.4727019053615116,529.8028477980295,132.22028260667497,1.9269939034685517,554.2827234806621,129.44095630860357,1.4861537060581416,487.5113269763601,62761,227481,120381,196,200,4,27322,5326,519,117,775,3137,1356,105,883,527,3487
11190,서울특별시 영등포구,48.08475975,25.32722307,0.000522222,77.51010853072148,1.6607499211781125,361.84918267787845,264.75343301191896,1.7366703503480279,760.7226487609418,287.2996219834729,1.6801121272278459,674.5970835217952,172.94120491933643,2.319392921181955,740.4726062971245,200.62609211136245,1.8492313299852587,634.4103803166922,95781,374794,190737,229,251,22,40241,5787,1095,326,1063,5025,2159,348,1473,1033,7236
11200,서울특별시 동작구,47.68028954533334,24.447222465333333,0.000606667,103.45104613481745,1.8548053202153585,445.69879012713665,301.71493663284815,1.7856096967841293,709.8847665385147,223.64346807188153,1.765405205357331,557.9679306180738,193.3261280091496,2.2345968871724815,710.2530129095813,205.5338947117965,1.910104277382325,605.951125,89020,378769,186675,102,121,19,15541,1094,734,181,683,2350,1445,334,409,606,3741
11210,서울특별시 관악구,59.46621430714286,36.66119999,0.000847619,97.52095860006537,1.7710328631704244,430.68871095782674,207.3442388163857,1.759659869733044,631.1567662990162,255.7614177124713,1.5539563609725568,565.3372798018868,190.31491672389467,2.1196248334160193,740.2932640046423,187.73538296320424,1.801068481840879,591.8690052637969,177356,481956,284578,151,161,10,76120,1667,883,209,956,3605,2306,421,581,1047,5423
11220,서울특별시 서초구,34.36258740555556,14.999517824444446,0.000322222,84.45278669767262,1.481739452688849,292.7551117821879,394.8585726025632,2.117647773219972,1066.9574682136672,217.20843844735768,1.9369723058549875,699.0627847940121,125.19231073196536,2.7281536679299445,752.0333621298138,205.4280271198897,2.066128299923438,702.7021817344075,59950,407664,169884,363,382,19,93788,11839,2557,795,2068,5795,2305,211,1712,957,6303
11230,서울특별시 강남구,37.50744359640909,18.305586217772728,0.000454545,70.51583250725773,1.517313704247873,329.1159705084188,328.52942412289775,2.857770857455509,986.1500263095063,233.85408008677234,2.1059924934757324,708.6569983318137,153.18625958695594,3.065796675815594,750.3352916205625,196.52139907430393,2.386718432748677,693.5645716905959,96423,544873,239775,314,350,36,119727,17588,4302,1907,3518,8750,4246,419,2825,1626,11853
11240,서울특별시 송파구,34.52973309111111,16.40891325825926,0.000411111,64.47441230050089,1.2828733837376165,283.28521379931556,299.2223204490658,1.786699656121358,799.3833893131147,179.41138006948793,1.3932506139965557,478.19481424174677,132.76110415450123,2.5008224413642455,690.1234998178438,168.96730424351261,1.7409115238078603,562.7467292932654,107873,654166,285927,287,316,29,93946,5520,1845,482,1663,6331,3130,235,1192,1451,7852
11250,서울특별시 강동구,36.82249134631579,17.660369370263158,0.000415789,69.58943957592646,1.3025413002122865,314.53611937055734,300.4533345752511,1.6311091318804916,730.2726286179984,231.48760444400193,1.4919246491390001,582.0627712532789,131.9209678849774,2.0596208097193114,591.7204512400955,183.36283661807553,1.621298972739197,554.6479926187303,77282,459167,203734,195,208,13,48666,1542,969,313,971,3871,2122,180,654,812,4773
21010,부산광역시 중구,63.71161868666666,41.16095671,0.000166667,34.679017095862704,0.8245407076702493,146.59021952847573,64.83475252,1.239375499866246,315.5168761237844,68.01404364990437,1.3981639586779693,246.5806300461722,86.33110290529561,1.6996493949410139,399.47701824189846,63.46472904355067,1.2904323903359618,277.04118598041583,14674,38619,23747,160,163,3,11537,533,96,52,127,2986,603,142,301,141,2222
21020,부산광역시 서구,49.02913335461539,26.492606095384613,0.0002,42.46097981739851,0.7359179452667222,150.29377585964718,94.04701695625168,1.0407553829915472,327.4010006797565,96.73744383735223,1.377576407793322,265.4640657829654,76.60141012082016,1.4987911146799782,303.8731828494501,77.46171268260156,1.1632602126828924,261.7580062905546,26085,104089,53630,340,343,3,19774,206,145,42,126,957,525,94,127,118,1471
21030,부산광역시 동구,51.74241455666667,28.708193906666665,0.000208333,31.85432403925525,0.6400982037937856,117.80126642046922,67.07175190452288,1.034212781477039,314.1095617142024,66.48266813714783,1.1957157223341672,215.9161107,58.49137092720279,1.6288093481699901,366.7474663749024,55.97502875264724,1.1247090139529659,253.6436012911637,24207,87792,47428,288,293,5,14248,571,143,41,150,2514,617,169,409,139,1845
21040,부산광역시 영도구,45.87609237272727,23.94925739909091,0.000218182,25.54287926472369,0.6473498101313347,109.52866625320726,58.98391560118343,0.9090867556236039,294.46149578046834,38.32343133311038,1.0377162499592723,213.51544984398382,67.21826752,1.4111666996751842,312.7325733155035,47.51712342909937,1.0013298788473488,232.5595462997934,24659,106548,54293,425,425,0,12467,212,116,38,105,949,548,93,178,130,1590
21050,부산광역시 부산진구,46.20965368,24.60235046,0.000435,30.37182955314891,0.7983238877321233,137.54772648383738,69.64804215807655,1.2011610372019133,320.25632790483877,48.155452816145306,1.4540706260747016,239.78356691134658,68.24487213672242,1.6152133250212681,354.53980176614965,54.10504916599589,1.2671922190049136,263.0318557665431,85125,359508,181914,782,793,11,41565,1556,752,418,756,5276,2541,258,686,599,6546
21060,부산광역시 동래구,35.98358107461539,16.62838073046154,0.000323077,39.58580501292368,0.7375441106003067,141.43133696183057,92.64270743479261,0.9728205488344286,350.1485182352714,53.91283312545919,1.2990053904541141,243.39352401537573,82.24392241005015,1.5723662940195935,332.4049488646012,67.09631699629666,1.1454340859960601,266.84458201611733,42932,270815,119706,730,744,14,25565,744,648,188,478,2598,1496,124,331,491,4024
21070,부산광역시 남구,40.059860325882354,19.717232816470588,0.000270588,29.511997478923497,0.7441770481348329,122.40283124914076,72.80541145105134,1.068809596864428,316.5880223426965,51.48066631563108,1.247902227,216.23917039825437,77.10361755157243,1.5376952707357738,337.3054112264153,57.72542319907243,1.1496460357638387,248.13385880588174,47609,254185,118427,560,566,6,23610,701,432,123,353,1951,1218,79,359,364,3184
21080,부산광역시 북구,37.07094139076923,18.21904509723077,0.000346154,25.17528041541326,0.7970026528996207,156.6280055525272,67.38777185122864,0.8070728088034064,266.7375275964386,52.53004233346913,1.1539142189632188,213.83921431206727,64.17583951233436,1.2943729358913694,308.64431003751054,52.317233528111345,1.0130906541267923,236.46226437232767,43789,273596,123082,594,607,13,21087,408,392,115,219,1976,1113,107,215,451,2969
21090,부산광역시 해운대구,37.102986574444444,17.959876081833333,0.000338889,25.104268408785757,0.7218133930493935,128.90605331069486,52.890052842439076,0.9877439404874254,289.0935246530387,53.15005277084312,1.0173264340649928,197.28427702545756,53.71508982,1.5384798886785198,348.2774631,46.21486595941829,1.066340914070083,240.89032951444491,60896,380448,169532,748,763,15,36612,1914,936,276,713,3591,1764,352,580,629,5085
21100,부산광역시 사하구,40.32340863,19.648711290625002,0.00035,26.882564996237765,0.7543270630631654,120.12727063784764,47.24369785960564,1.022530933,244.1153546309271,36.250302719664084,1.0270666563954838,185.47627496739068,43.89127718455499,1.3928391209865723,324.5854799853711,38.56696069001562,1.0491909432740198,218.57609505538412,56770,297831,140764,785,797,12,21095,530,373,141,360,2457,1632,90,234,496,4047
21110,부산광역시 금정구,45.92744166,24.14070993,0.00030625,29.11150577316301,0.7485226275876354,138.27422772530124,68.74080901,1.1814048625767788,296.64928660431553,47.59769891652171,1.180721388847888,201.4945718,53.361182228457636,1.3869028677596242,341.9651037717789,49.702798981443685,1.1243879366827243,244.59579748304876,47015,215590,105906,769,778,9,29331,772,439,107,371,2389,1378,89,293,474,3575
21120,부산광역시 강서구,47.52747531,26.12108451,0.0003,21.028845038555858,0.884986974,165.1054007087184,100.8240216284034,0.9277766267855164,322.6057439252882,79.81648858136066,0.9484734858379413,275.1257731413929,52.766590921131886,1.6725203872461938,401.25785341463467,63.60898654236294,1.1084393685986724,291.02369279750855,23747,142396,62238,1612,1622,10,10531,612,438,47,494,1612,713,65,339,271,2573
21130,부산광역시 연제구,38.6731923,19.03621311,0.000308333,40.52851714802296,0.7378083326944608,156.52483110622617,89.67336320964846,1.1008930627773386,351.6576175639071,70.13725457573845,1.4102689360083585,284.5969543175757,63.36451072736643,1.512083421805093,356.52684682195905,65.92591141519408,1.1902634383213127,287.3265625,37786,205766,95873,359,370,11,21736,1562,380,156,520,1739,1248,70,330,306,3055
21140,부산광역시 수영구,45.81972308,24.07755261,0.00043,36.79450176619716,0.8560364197261288,171.71719609494232,78.47914844,1.3335783604956637,373.0095808641664,85.52162318586542,1.4678358149200303,338.3499361054772,104.26539093176909,1.4281361770691017,384.53155055122795,76.26516608197129,1.2713966930527312,316.9020659087713,41182,174518,88299,287,294,7,12326,785,420,117,401,1877,1127,194,314,289,3366
21150,부산광역시 사상구,43.95841094,23.148335801583332,0.000366667,32.26725599819617,0.8078149850944439,117.06474682554865,65.08892500504997,0.7949288786229597,257.8625131037041,69.97700303,1.3451044015407883,212.15471467531813,79.85155617325368,1.431723002395923,310.8344774416832,61.79618505293147,1.0948928169135288,224.4791130106329,43726,202932,100003,647,656,9,24375,700,210,86,255,2563,1305,153,257,412,3094
21510,부산광역시 기장군,41.5226662,20.55321446,0.00062,26.89473118892542,0.9786305111815332,168.04694495864442,61.102994768413964,0.5501529298258027,267.7522595184099,53.878375761527266,0.876568319,208.59434482595643,34.995745134922856,1.6177214099099149,354.5626327172971,44.21796171344738,1.0057682924368607,249.73904550507694,30037,178729,79746,1048,1055,7,15898,385,409,70,324,2128,853,162,256,311,3045
22010,대구광역시 중구,49.01727079166667,27.085026890833333,0.000183333,28.75800103720566,1.0361976692977148,172.541754,51.19650479047896,1.3883177723177473,352.3681189754707,42.46858872007251,0.9750518957584356,195.2956948308217,47.92608937133232,1.7179036930440275,379.2117189299685,42.587295979925685,1.2793677576044813,274.85432168981094,21752,89064,44871,292,302,10,22298,1387,475,268,340,5764,1180,130,503,265,3526
22020,대구광역시 동구,41.563077196818185,20.465021142272725,0.000313636,29.192428114951642,0.8965080271914316,152.61930610771495,45.14923408565912,0.9627480119268498,257.9260694585758,41.12492822947508,0.7734530246505827,175.2648863468538,53.268226331880435,1.6669969467681214,378.7473856025126,42.18370419062996,1.0749265026280124,241.1394118789143,66645,342813,162691,1271,1284,13,28633,1203,614,118,563,3765,1963,181,486,601,4957
22030,대구광역시 서구,46.15905164647059,24.04917636529412,0.000229412,28.175144038951515,0.9038685341457057,150.7229056485283,41.60877301038788,0.9431225327061211,254.21076030960216,34.82516931245856,0.7500699961057036,164.92915720269713,70.66311338418919,1.7685549717663267,438.8235336550541,43.81804993624933,1.0914040086809642,252.1715892039704,38681,164088,83949,452,457,5,19327,483,175,66,305,2162,1259,108,308,317,2698
22040,대구광역시 남구,52.80853839307693,29.51899234230769,0.000307692,32.959624984499285,0.9833390990655342,174.6579934275706,60.786535956785166,0.9766294511852686,304.08893059404295,49.07536301332831,0.7679481582646791,168.79954332861374,68.64432124,1.5031846726729474,405.6916029200494,52.86646129979242,1.0577753453095051,263.3095175683826,39937,139187,75887,361,369,8,16367,897,274,64,293,2068,1118,57,330,254,2609
22050,대구광역시 북구,41.82541817,21.38818347091304,0.000330435,29.475421650386316,0.9069402972496752,147.6738518969471,42.32712382,0.8475514344065926,248.12423699241836,53.58368609448068,0.8058990694625392,167.6515072611117,62.87846653374411,1.700103858309091,394.75282972710556,47.06617452357866,1.0651236648718378,239.5506064713305,74836,419624,191349,1384,1397,13,36109,1041,813,169,525,4672,2245,112,485,842,6019
22060,대구광역시 수성구,33.51523163478261,15.102168999304348,0.000256522,39.776596350820746,0.8755277945687293,160.1683822427871,51.341567694185095,1.0699982629788924,290.5632777585218,63.003878992319265,0.7540594081844284,197.5350039043469,61.87848310962529,1.738821053337454,425.3185453315554,54.000131536896994,1.1096016297718263,268.3963023090596,56233,407331,171939,909,927,18,28084,2042,1637,277,884,3681,2417,70,533,815,5584
22070,대구광역시 달서구,38.49395746956522,19.115836837565215,0.000373913,36.51528304128309,0.9583060312352039,182.3204958,37.448305326619604,0.9126978161464594,244.2356164518763,66.75291413,0.8873974237905804,203.82691577190147,55.74638095752354,1.5924601437599097,384.6580657022324,49.11572086318848,1.087715353741273,253.7602734226852,86853,527781,235685,1223,1239,16,43667,1553,1113,237,766,4991,3129,138,702,1175,7459
22510,대구광역시 달성군,40.549008764444444,19.88173604888889,0.000444444,18.249663501564072,0.8330694995785072,115.91770671008574,50.923068419731976,0.6717640527103617,207.14513698127303,55.46961518917507,0.8482318787124339,199.84057406343155,49.86428475692911,1.6289677250480061,386.1392781927309,43.626657966850054,0.9955082889704973,227.2606739868803,40104,262084,114189,1452,1457,5,11698,386,419,79,385,2067,1130,65,271,430,3349
22520,대구광역시 군위군,55.82683546,34.47999497,0.0001,29.599499335132002,1.0494926295939273,176.04295662466808,85.93330147,1.0160289083472864,345.9686892762819,63.54987899894571,1.0838131858984812,253.8481133349131,70.66311338418919,1.7685549717663267,438.8235336550541,62.436448297859144,1.2294724239544843,303.6708232227293,7334,22988,13588,1120,1120,0,7789,75,19,1,64,330,100,50,26,30,415
23010,인천광역시 중구,53.34401995181818,29.960841197272728,0.000354545,17.508282656547824,0.9757124329996626,140.9819277753697,50.227286910103196,0.9515514353470702,251.9989862396188,31.223988142492907,1.017230275060042,173.2660356591186,36.27242267698539,1.5591209162813109,340.8850956221727,33.80799509653232,1.1259037649220214,226.78301132253665,39258,158958,79520,745,760,15,18131,489,308,80,427,2127,791,390,415,369,3593
23020,인천광역시 동구,42.44930820545455,21.51756406818182,0.000109091,20.729142720780093,0.9043070768095783,130.30914480583752,63.868826960217454,1.0454396552383036,282.6145807840004,34.135693010971295,0.9131775353771694,202.1025515680769,61.547874270155255,1.7066999181651488,431.1616208,45.07038424083658,1.142406046,261.5469744883405,11247,59482,28091,174,175,1,7655,256,81,19,100,756,359,38,150,84,711
23040,인천광역시 연수구,31.883686161333333,14.153292320333332,0.000353333,22.896273417247304,1.138407322379642,163.4885827057148,59.239879640664746,1.376083762429606,345.7804938020353,49.47660371,1.1512853435878883,239.67039680272853,50.60260632076537,1.6743457326231366,406.1200704992244,45.553840771638505,1.3350305402748088,288.7648859524258,50816,392416,159905,806,822,16,17882,1406,936,223,581,2639,1347,119,433,797,4617
23050,인천광역시 남동구,39.438549812999995,18.84753167,0.000445,20.73853942210626,1.0009961474945537,153.71730103323972,58.715462023281646,0.9948552022200257,310.0992573097415,31.84447426162368,1.0198056118358756,201.31407369607126,38.66572410687456,1.5389240420677373,348.9289531700962,37.49104995321671,1.138645250902976,253.5148963017009,88417,492415,224268,1156,1171,15,39889,1721,848,269,821,4746,2698,124,707,1175,6672
23060,인천광역시 부평구,36.69662713681818,16.997481471772726,0.000381818,17.151794408864262,1.0901263733372657,143.45584454499712,57.37959739285671,1.2545657841635771,336.8153452546459,31.56390626579196,1.073672867161992,210.71952631926413,46.850423559661365,1.5128815500287234,385.5451884582039,38.23643040679357,1.2328116436728895,269.1339761439577,83659,494138,223271,1077,1091,14,28249,1651,778,249,735,4907,2518,228,706,1023,5542
23070,인천광역시 계양구,37.225909144999996,17.18173719,0.000391667,21.512187985140812,1.1084090164415916,148.4306070040889,39.26391921012351,1.0526049623088147,301.9259655978527,31.272347770844863,1.0201302541555164,202.75970853501113,46.07615918214578,1.5130588278810286,337.02759561299257,34.531153537063744,1.1735507651967378,247.5359691833265,46473,280266,125640,647,655,8,22123,778,353,128,409,2295,1375,105,332,650,3174
23080,인천광역시 서구,35.62789716826087,15.969839312347826,0.0004,24.87249148123155,1.0787664763568192,167.97831988587558,47.75266665637436,1.0454979267112072,277.73697260620514,42.63960088950372,1.0526877962025636,221.9304236105611,56.72376690465447,1.6502240798998142,385.82992789932155,42.99713148290699,1.2067940697926012,263.36891100049087,91788,624358,266168,1346,1362,16,28944,970,637,112,790,3339,1864,77,548,727,4265
23090,인천광역시 미추홀구,44.39918341714286,22.47120858761905,0.000414286,17.881944967376583,1.0301639616822884,136.8488492907926,46.890042642978656,1.1681708455354678,282.41961129471355,24.04236763,1.0026385215090377,188.5305256999351,39.38687326710026,1.5771780993247302,345.7221173229095,32.05030712797402,1.1945378570286362,238.3802759044115,86077,405995,196607,722,731,9,32769,1449,525,153,743,4270,2237,257,561,844,5311
23510,인천광역시 강화군,46.56762922153847,24.97970168307692,0.000123077,25.311634469619246,0.7280122810764632,146.61966275286989,79.47390165809428,1.074837576304525,328.9041159,50.24564241110284,0.9881688683716037,218.50694793459286,67.61931213995102,1.7475521318748681,438.8235336550541,55.662622670048414,1.1346427144068651,283.21356504829345,15552,69005,35005,1507,1507,0,16104,232,111,17,277,1230,349,726,91,124,1661
23520,인천광역시 옹진군,62.66391020857144,39.57241893714286,0.000128571,14.334997076713368,0.9110123096883554,157.7198263512743,90.22630850357525,1.0725660560643984,345.9686892762819,57.43227121106291,1.0034433827203038,253.50314055888788,70.66311338418919,1.7685549717663267,438.8235336550541,58.164172544432596,1.188894180059846,299.0037974603746,7667,20377,12437,126,126,0,3594,37,15,3,43,272,66,545,50,68,565
24010,광주광역시 동구,53.10942290307692,31.328272092307692,0.000215385,23.985105208884832,1.056050545470248,169.7706430064827,79.8010411,0.9730792302764617,344.86273113508315,34.29737002887749,1.1240219968055558,178.7191262894379,48.48234953024579,1.5884101162184163,414.5217023025931,46.641466467526655,1.1853904722298543,276.9685506827799,27392,107176,55283,239,245,6,17625,1244,338,97,370,2889,829,163,319,294,2679
24020,광주광역시 서구,44.01228861944444,22.365866208055554,0.000316667,14.906114907370418,1.0713449428351494,151.61630445723256,47.62641083053754,0.9086560648153491,242.5717046932866,51.07403292787465,1.0490254299816641,234.27603153414398,57.38925921,1.6530142151981457,400.6978602843423,42.74895446864936,1.1705101632039359,257.2904752422514,57136,283991,133816,472,480,8,19901,1779,732,283,872,4234,2270,161,662,672,4634
24030,광주광역시 남구,42.04117038705882,21.015853668705883,0.000229412,17.508529407414215,1.0360557953463987,156.41545826242077,59.02784173439134,0.7329743307357797,250.68014600257143,41.03541571654991,1.0757586725229258,186.71978398201685,59.28304695984701,1.665474783116419,402.00038976868933,44.21370845454586,1.1275658954303809,248.95394450392456,37089,209646,95417,390,390,0,19305,586,548,129,399,2118,1257,35,265,395,2547
24040,광주광역시 북구,45.12199431357143,23.20012437,0.000307143,14.268687648687793,0.9211024948611829,163.33038309544875,54.15828520191118,0.8158104797610563,253.74330957231513,53.98958605186596,0.8286069225856013,194.00228739895206,66.16736173719245,1.5047800317955429,377.94358871234823,47.14598016014679,1.0175749822463946,247.25489219437532,84929,421683,199280,787,788,1,28343,2006,920,234,813,4774,2763,274,725,957,5782
24050,광주광역시 광산구,42.96004912238095,21.51276368047619,0.000314286,13.658786392514799,1.0675588342310063,158.93664758823493,52.833386902377796,0.7890330343913176,249.92460584566808,52.50810351005374,0.9813943339980643,264.34278159986854,56.32952468646691,1.6366932671451473,401.9152535124743,43.832450373014986,1.118669867441384,268.7798221348609,64136,396741,171637,1184,1189,5,28421,1146,807,205,823,4313,2517,143,639,930,5764
25010,대전광역시 동구,48.11728969,26.26272662,0.000325,35.74071535418022,1.124153816769404,189.8986606067607,58.880751874151144,0.9259875966606382,299.21585480145495,49.37241196201017,0.8647252069633709,157.09586690804045,70.66311338418919,1.7685549717663267,438.8235336550541,53.664248143490646,1.1708553980078735,271.2584789964812,51154,217628,108996,668,672,4,16089,817,290,82,353,3087,1365,170,362,460,3302
25020,대전광역시 중구,44.90018016,23.527709155941178,0.000258824,42.91936892369748,1.0981182090840047,206.40406872914892,54.15326887746564,0.9647006903960711,242.20243695334113,71.87427836,0.7359836267341724,191.59199738346774,65.16080137063729,1.6786820479999027,422.68624330007094,58.52692938321058,1.1193711435555087,265.7211865915072,46017,223256,106885,393,397,4,16023,809,413,104,313,3536,1596,155,492,527,3751
25030,대전광역시 서구,42.54728285583334,21.68697638429167,0.000391667,36.011569477951916,1.2257309879646667,214.96723876017236,60.08965314534561,0.9996486763188975,290.2147358141363,63.22454875605291,0.9466190334822829,224.46875286250727,56.03628244141465,1.624654412479255,355.01406024222723,53.84051345533438,1.1991632775612755,271.1661969197608,92365,464634,217305,628,635,7,32812,2618,1269,349,935,5621,3270,119,929,1165,7092
25040,대전광역시 유성구,39.35663179076923,18.886702194307695,0.000546154,41.856852128249024,1.239819886,221.51491830919124,79.98600996359724,1.034112949268198,349.7839284166837,36.44812496263051,0.9903695971963812,225.53173588666485,46.81545128194629,1.7064266033229634,363.52245981359806,51.27660958415898,1.2426822588437256,290.0882606065345,69497,366845,166767,1099,1106,7,21405,1490,940,169,678,4331,2083,125,621,788,5991
25050,대전광역시 대덕구,42.040309083333334,20.64445061,0.000275,32.80856605055386,1.0443798310417967,158.87043222879774,39.406309300175046,0.8223752241308849,218.7128381358606,34.30401433275042,0.7774514761530492,161.95447543992015,65.26891194563538,1.7250950721483587,416.4756111974514,42.94695040727868,1.0923254008685224,239.00333925050748,33252,169853,80308,458,458,0,15366,569,239,46,197,2181,1226,79,312,455,2657
26010,울산광역시 중구,37.45315910846154,17.79334416776923,0.000276923,27.13884203681016,0.8312520185227756,152.77567943358096,62.52041110838741,1.0041567762987103,245.39753785379708,40.04933108719948,0.7712386501539498,159.65920397741476,54.07242877293412,1.4826440119150657,348.8628176974006,45.94525325148373,1.0223228642067728,226.67380974054834,35048,208668,94372,444,444,0,12490,639,481,66,284,2587,1313,107,324,415,3156
26020,울산광역시 남구,38.09227192714286,18.252013342571427,0.000392857,21.259569373260057,0.9718205787070636,150.00224226896515,64.56633723,1.0243894601120151,274.89869486713775,33.969250466320204,0.8835576388514951,187.62183309504752,57.01740272,1.5796602130100876,358.02149574984304,44.203139946509445,1.1148569726701654,242.63606649524837,54329,307232,140162,752,754,2,22410,1613,924,239,805,4418,2554,337,702,801,6457
26030,울산광역시 동구,36.981656443333335,17.05893133777778,0.000277778,21.606123718402714,1.006067317790874,152.7344181234898,24.317055657305968,0.6667162138840979,171.24226490137343,19.630433209199452,0.8281223419760035,122.80893057485264,59.73444637418614,1.5675913857495287,374.79896475693687,31.322014739773564,1.0171243148538958,205.39614459191597,24840,152287,67743,352,352,0,8584,200,239,38,132,1444,778,92,120,304,2517
26040,울산광역시 북구,31.72367494,13.82237331,0.0003125,19.282668677850054,0.8987784202112209,131.9674796845104,50.74615578517999,0.6552736466583138,206.57885204607754,30.914197268577055,0.8461730610793149,196.22709476398055,64.28650365476672,1.696201395403756,414.5267133578281,41.30738134606215,1.0241066308381515,237.32503496309917,25577,216477,87865,534,534,0,9762,327,440,56,224,1635,1043,105,190,417,2811
26510,울산광역시 울주군,46.75603156416667,25.14038624,0.000341667,25.53447134549071,0.8520860051646872,127.76576378843536,46.037514403328345,0.8024626840541123,228.0355886510237,51.46426005452751,0.9520801456382829,190.33827102272878,59.16028972531759,1.517996689334294,407.14442627295483,45.54913388185528,1.0311563810813027,238.32101243425765,39677,218997,100548,1646,1650,4,12396,462,408,60,366,2178,1093,344,459,436,3878
29010,세종특별자치시,39.511143168333334,19.644869508333333,0.0002375,38.33282381150921,1.2112033156336497,192.6069711392539,55.31244623197805,0.9608309129544769,278.3306033842594,58.51775691257408,1.2764866299853552,259.4018948939343,66.69833160750748,1.8007974294964637,418.94683840764833,54.71533964089221,1.3123295720174863,287.32157695786066,55882,386525,160835,3121,3121,0,364,0,0,0,0,0,0,0,2,0,0
31011,경기도 수원시 장안구,38.103306337999996,17.97382918,0.00048,54.98195576968781,1.0830478363630271,224.56220454340738,82.08384347251862,1.2116226754523816,381.35292920090933,64.99421375579671,1.2501431157127783,257.55966985717214,47.28162023488535,1.606924755344989,398.3195546797766,62.33540830822212,1.287934595718294,315.44858956639445,46446,270849,119900,354,355,1,36648,729,550,101,384,2003,1310,98,341,519,3063
31012,경기도 수원시 권선구,39.326527078333335,18.804542639666668,0.000541667,35.34559075519802,1.185473440299858,217.96829938168796,85.23615892787622,1.2306138857253681,365.31482082918745,84.0213614,1.3279528027022842,305.2814187138993,63.79299502512834,1.6643255650192943,414.2579397124264,67.09902652763252,1.3520914234367012,325.7056196593002,63542,366167,163796,524,529,5,70051,998,608,125,560,3122,2084,67,545,729,3909
31013,경기도 수원시 팔달구,48.620186954999994,25.817958241499998,0.00048,33.30291105,1.2613424511714704,232.59283770391357,124.14476050327475,1.4077123238739326,416.3064735,80.04248336855963,1.5787012116379646,345.15695223857654,55.468967871495884,1.7011352291097606,395.4628821232219,73.23978069905417,1.487222803911839,347.3797863907884,47983,197213,98505,270,274,4,39653,1088,519,226,479,3350,1341,357,531,582,4112
